source_dataset_id,municipality_code,source_layer,native_zone_code,native_zone_description,generator_class,mapping_rule,mapping_status,evidence,notes,source_feature_count
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,D4,CODICE=d4_001 | ZONA=D4 | ZONA_OM=D4 | ART_NTA=8.3/8.3.4,G1_PRODUCTIVE,FVG_D_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,D4,CODICE=d4_002 | ZONA=D4 | ZONA_OM=D4 | ART_NTA=8.3/8.3.4,G1_PRODUCTIVE,FVG_D_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,D4,CODICE=d4_003 | ZONA=D4 | ZONA_OM=D4 | ART_NTA=8.3/8.3.4,G1_PRODUCTIVE,FVG_D_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,D41,CODICE=d4.1_001 | ZONA=D4.1 | ZONA_OM=D41 | ART_NTA=8.3/8.3.3.1,G1_PRODUCTIVE,FVG_D_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_001 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_002 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_003 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_004 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_005 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_006 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_007 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_008 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_009 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_010 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E2,CODICE=e2_011 | ZONA=E2 | ZONA_OM=E2 | ART_NTA=8.4/8.4.1,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_001 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_002 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_003 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_004 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_005 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_006 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_007 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E3,CODICE=e3_008 | ZONA=E3 | ZONA_OM=E3 | ART_NTA=8.4/8.4.2,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_001 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_002 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_003 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_004 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_005 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_006 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E4,CODICE=e4_007 | ZONA=E4 | ZONA_OM=E4 | ART_NTA=8.4/8.4.3,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_001 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_002 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_003 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_004 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_005 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_006 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_007 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_008 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_009 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_010 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_011 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_012 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_013 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_014 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_015 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_016 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_017 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_018 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_019 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_020 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_021 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_022 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_023 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_024 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_025 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_026 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_027 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_028 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_029 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E5,CODICE=e5_030 | ZONA=E5 | ZONA_OM=E5 | ART_NTA=8.4/8.4.4,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E7,CODICE=e7_001 | ZONA=E7 | ZONA_OM=E7 | ART_NTA=8.4/8.4.5,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E7,CODICE=e7_002 | ZONA=E7 | ZONA_OM=E7 | ART_NTA=8.4/8.4.5,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E7,CODICE=e7_003 | ZONA=E7 | ZONA_OM=E7 | ART_NTA=8.4/8.4.5,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,E7,CODICE=e7_004 | ZONA=E7 | ZONA_OM=E7 | ART_NTA=8.4/8.4.5,,STANDARD_NON_GENERATOR_ZONE_FAMILY,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,GRANDI_PARK,CODICE=zasecgp_001 | ZONA=GRANDI PARCHEGGI | ZONA_OM=GRANDI_PARK | ART_NTA=8.16,,GENERIC_PARKING_NON_GENERATOR,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,GRANDI_PARK,CODICE=zasecgp_002 | ZONA=GRANDI PARCHEGGI | ZONA_OM=GRANDI_PARK | ART_NTA=8.16,,GENERIC_PARKING_NON_GENERATOR,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,GRANDI_PARK,CODICE=zasecgp_003 | ZONA=GRANDI PARCHEGGI | ZONA_OM=GRANDI_PARK | ART_NTA=8.16,,GENERIC_PARKING_NON_GENERATOR,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,H21,CODICE=h2.1_001 | ZONA=H2.1 | ZONA_OM=H21 | ART_NTA=8.12/8.12.1,G2_COMMERCIAL_TERTIARY,FVG_H_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,H22,CODICE=h2.2_001 | ZONA=H2.2 | ZONA_OM=H22 | ART_NTA=8.12/8.12.2,G2_COMMERCIAL_TERTIARY,FVG_H_FAMILY_ZONE_CODE,RESOLVED_INCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,IMP_CONF,CODICE=zaconfin_001 | ZONA=IMPIANTI DI CONFINE | ZONA_OM=IMP_CONF | ART_NTA=8.15,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,IMP_CONF,CODICE=zaconfin_002 | ZONA=IMPIANTI DI CONFINE | ZONA_OM=IMP_CONF | ART_NTA=8.15,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,IMP_CONF,CODICE=zaconfin_003 | ZONA=IMPIANTI DI CONFINE | ZONA_OM=IMP_CONF | ART_NTA=8.15,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,IMP_CONF,CODICE=zaconfin_004 | ZONA=IMPIANTI DI CONFINE | ZONA_OM=IMP_CONF | ART_NTA=8.15,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,IMP_CONF,CODICE=zaconfin_005 | ZONA=IMPIANTI DI CONFINE | ZONA_OM=IMP_CONF | ART_NTA=8.15,,INSUFFICIENT_SEMANTIC_EVIDENCE,GENERATOR_CLASS_UNRESOLVED,Official current/best-available PRGC vector; native attributes preserved,,1
F3_SRC_FVG_PRGC_CURRENT_001,032004,SanDorligoDellaValle\PRGC_coordinato_var31_6708_6708.shp,PARCO_ROSANDRA,CODICE=zaompro_001 | ZONA=PARCO DELLA VAL ROSANDRA E AREA PROTETTA DI PESEK | ZONA_OM=PARCO_ROSANDRA | ART_NTA=8.5.1,,EXPLICIT_NON_GENERATOR_SEMANTICS,RESOLVED_EXCLUDED,Official current/best-available PRGC vector; native attributes preserved,,1
